id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: league,Unnamed: season
9a2e0ccc,235,Emil Forsberg,SWE,MF,NY Red Bulls,32-281,1991,12.7,6,34,12,35.3,2.69,0.95,0.09,0.25,24.4,12,3,3,4.6,2.2,0.07,1.4,0.8,Matches,USA-Major League Soccer,24-25
6c3c3c3c,236,Ajani Fortune,TRI,MF,Atlanta Utd,21-213,2002,7.0,0,10,3,30.0,1.42,0.43,0.0,0.0,20.2,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
13ef084f,237,Isaiah Foster,USA,DF,FC Cincinnati,20-353,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
09538c47,238,Franco Fragapane,ARG,"MF,FW",Minnesota Utd,31-175,1993,8.0,1,16,8,50.0,2.0,1.0,0.06,0.13,12.9,0,0,0,2.1,2.1,0.13,-1.1,-1.1,Matches,USA-Major League Soccer,24-25
407325c4,239,Kobe Franklin,CAN,"DF,MF",Toronto FC,21-081,2003,5.1,0,8,1,12.5,1.57,0.2,0.0,0.0,13.9,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches,USA-Major League Soccer,24-25
d784062b,240,Liam Fraser,CAN,MF,FC Dallas,26-168,1998,15.3,1,9,4,44.4,0.59,0.26,0.11,0.25,23.3,0,0,0,0.6,0.6,0.06,0.4,0.4,Matches,USA-Major League Soccer,24-25
f09cbe39,241,Ian Fray,USA,DF,Inter Miami,21-334,2002,2.7,2,6,4,66.7,2.2,1.47,0.33,0.5,9.0,0,0,0,0.4,0.4,0.07,1.6,1.6,Matches,USA-Major League Soccer,24-25
9f5400d8,242,Wayne Frederick,TRI,MF,Rapids,20-047,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
754f150b,243,Alexander Freeman,USA,"DF,MF",Orlando City,19-356,2004,0.1,0,2,1,50.0,18.0,9.0,0.0,0.0,7.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
2f49476c,244,Matt Freese,USA,GK,NYCFC,25-332,1998,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
1d0a0f3e,245,Stefan Frei,SUI,GK,Seattle,38-101,1986,20.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
653222cd,246,Nicolás Freire,ARG,DF,Inter Miami,30-163,1994,8.2,0,1,0,0.0,0.12,0.0,0.0,,10.7,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches,USA-Major League Soccer,24-25
730afdd6,247,Malcolm Fry,USA,FW,NE Revolution,19-076,2005,0.3,0,1,0,0.0,2.9,0.0,0.0,,11.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,USA-Major League Soccer,24-25
8ef72983,248,McKinze Gaines,USA,"FW,MF",Dynamo FC,26-150,1998,0.3,0,1,0,0.0,2.9,0.0,0.0,,17.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,USA-Major League Soccer,24-25
8ef72983,249,McKinze Gaines,USA,"MF,DF",Nashville,26-150,1998,1.4,0,2,0,0.0,1.45,0.0,0.0,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
9d5afdfb,250,Jon Gallagher,IRL,DF,Austin,28-158,1996,21.2,2,5,2,40.0,0.24,0.09,0.4,1.0,17.0,0,0,0,0.7,0.7,0.13,1.3,1.3,Matches,USA-Major League Soccer,24-25
b76e1394,251,Pedro Gallese,PER,GK,Orlando City,34-158,1990,20.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
1f6ec0c5,252,Jeremy Garay,SLV,FW,D.C. United,21-120,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
d8eb21b7,253,Carlos Garcés,COL,"DF,FW",LA Galaxy,22-293,2001,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
7371ec36,254,Chase Gasper,USA,DF,Fire,28-187,1996,2.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
862e93c2,255,Ryan Gauld,SCO,"FW,MF",Vancouver W'caps,28-227,1995,22.5,9,41,17,41.5,1.83,0.76,0.17,0.41,18.8,2,2,2,7.1,5.6,0.14,1.9,1.4,Matches,USA-Major League Soccer,24-25
76c220e0,256,Luka Gavran,CAN,GK,Toronto FC,24-082,2000,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
527d0e31,257,Dániel Gazdag,HUN,MF,Philadelphia,28-150,1996,19.8,14,34,23,67.6,1.72,1.16,0.29,0.43,14.6,0,4,5,13.0,9.1,0.27,1.0,0.9,Matches,USA-Major League Soccer,24-25
8d3d3b0a,258,Giorgos Giakoumakis,GRE,FW,Atlanta Utd,29-234,1994,8.0,5,39,11,28.2,4.87,1.37,0.1,0.36,15.4,0,1,1,4.9,4.2,0.11,0.1,-0.2,Matches,USA-Major League Soccer,24-25
11c30a46,259,Carles Gil,ESP,MF,NE Revolution,31-251,1992,17.0,5,31,14,45.2,1.83,0.83,0.16,0.36,24.1,9,0,0,1.7,1.7,0.05,3.3,3.3,Matches,USA-Major League Soccer,24-25
87ec1a2a,260,Nacho Gil,ESP,FW,NE Revolution,28-325,1995,5.2,1,7,3,42.9,1.33,0.57,0.14,0.33,7.9,0,0,0,1.9,1.9,0.27,-0.9,-0.9,Matches,USA-Major League Soccer,24-25
ab66cc31,261,Gastón Giménez,PAR,MF,Fire,33-003,1991,10.9,1,10,4,40.0,0.91,0.37,0.1,0.25,28.8,0,0,0,0.5,0.5,0.05,0.5,0.5,Matches,USA-Major League Soccer,24-25
ed39ab4a,262,Jake Girdwood-Reich,AUS,MF,St. Louis,20-065,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
88a9b30e,263,Dennis Gjengaar,NOR,"MF,FW",NY Red Bulls,20-157,2004,7.4,1,11,5,45.5,1.49,0.68,0.09,0.2,14.4,0,0,0,2.0,2.0,0.18,-1.0,-1.0,Matches,USA-Major League Soccer,24-25
5b768b0f,264,Justen Glad,USA,DF,RSL,27-153,1997,16.0,0,10,1,10.0,0.62,0.06,0.0,0.0,11.7,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches,USA-Major League Soccer,24-25
ac1aa0f9,265,Omari Glasgow,GUY,MF,Fire,20-251,2003,0.4,0,1,0,0.0,2.5,0.0,0.0,,16.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
ac65aef3,266,Jakob Glesnes,NOR,DF,Philadelphia,30-127,1994,22.4,1,19,4,21.1,0.85,0.18,0.05,0.25,19.9,0,0,0,0.8,0.8,0.04,0.2,0.2,Matches,USA-Major League Soccer,24-25
42f4f74d,267,Caden Glover,USA,FW,St. Louis,17-144,2007,0.6,0,3,2,66.7,5.0,3.33,0.0,0.0,10.7,0,0,0,0.3,0.3,0.1,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
2d496ca3,268,Aníbal Godoy,PAN,MF,Nashville,34-171,1990,10.9,1,8,3,37.5,0.73,0.27,0.13,0.33,17.3,0,0,0,0.8,0.7,0.09,0.2,0.3,Matches,USA-Major League Soccer,24-25
e43c8d72,269,Yeimar Gómez Andrade,COL,DF,Seattle,32-030,1992,18.6,0,11,2,18.2,0.59,0.11,0.0,0.0,11.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches,USA-Major League Soccer,24-25
76a82373,270,Carlos Gómez,COL,FW,RSL,21-322,2002,20.1,13,68,32,47.1,3.39,1.59,0.19,0.41,17.0,2,0,0,8.5,8.5,0.12,4.5,4.5,Matches,USA-Major League Soccer,24-25
916728da,271,Diego Gómez,PAR,"MF,FW",Inter Miami,21-125,2003,9.8,3,17,12,70.6,1.74,1.23,0.18,0.25,18.1,0,0,0,1.3,1.3,0.08,1.7,1.7,Matches,USA-Major League Soccer,24-25
3c2d167e,272,Nicksoen Gomis,FRA,DF,Toronto FC,22-137,2002,20.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
0d2fe665,273,Omar Gonzalez,USA,DF,FC Dallas,35-293,1988,7.8,0,4,1,25.0,0.51,0.13,0.0,0.0,8.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
bc2eb719,274,Zavier Gozo,USA,FW,RSL,17-130,2007,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
c839e1b2,275,Tayvon Gray,JAM,DF,NYCFC,21-346,2002,11.0,0,3,2,66.7,0.27,0.18,0.0,0.0,20.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
7d974435,276,Ján Greguš,SVK,MF,Dynamo FC,33-183,1991,4.2,0,2,0,0.0,0.47,0.0,0.0,,21.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
acd47bc0,277,Julian Gressel,USA,"MF,FW",Inter Miami,30-227,1993,20.6,1,24,5,20.8,1.17,0.24,0.04,0.2,19.8,0,0,0,2.2,2.2,0.09,-1.2,-1.2,Matches,USA-Major League Soccer,24-25
f2dd9a21,278,Carlos Gruezo,ECU,MF,SJ Earthquakes,29-102,1995,15.2,0,12,2,16.7,0.79,0.13,0.0,0.0,24.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
d88f31db,279,Brian Gutiérrez,USA,"MF,FW",Fire,21-043,2003,19.7,5,47,15,31.9,2.39,0.76,0.09,0.27,23.2,1,1,1,3.7,3.0,0.06,1.3,1.0,Matches,USA-Major League Soccer,24-25
b7a23251,280,Andrew Gutman,USA,DF,Fire,27-302,1996,5.7,0,9,1,11.1,1.59,0.18,0.0,0.0,15.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches,USA-Major League Soccer,24-25
d899e3bf,281,Brad Guzan,USA,GK,Atlanta Utd,39-325,1984,22.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
c644e140,282,Justin Haak,USA,"MF,DF",NYCFC,22-322,2001,4.3,0,4,2,50.0,0.92,0.46,0.0,0.0,14.4,0,0,0,0.6,0.6,0.15,-0.6,-0.6,Matches,USA-Major League Soccer,24-25
edc3b063,283,Taha Habroune,USA,MF,Crew,18-176,2006,0.9,0,1,0,0.0,1.1,0.0,0.0,,17.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
4202ac27,284,Nicholas Hagen,GUA,GK,Crew,27-363,1996,2.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
39632554,285,Nick Hagglund,USA,DF,FC Cincinnati,31-320,1992,5.1,0,1,1,100.0,0.19,0.19,0.0,0.0,13.4,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
aee414b1,286,Maren Haile-Selassie,SUI,"FW,MF",Fire,25-139,1999,16.6,5,37,17,45.9,2.23,1.03,0.11,0.24,16.1,0,1,1,6.0,5.2,0.14,-1.0,-1.2,Matches,USA-Major League Soccer,24-25
ea7733d4,287,Julian Hall,USA,"FW,MF",NY Red Bulls,16-128,2008,0.9,1,2,1,50.0,2.28,1.14,0.5,1.0,8.4,0,0,0,0.5,0.5,0.25,0.5,0.5,Matches,USA-Major League Soccer,24-25
6ad5f50e,288,Michael Halliday,USA,DF,Orlando City,21-190,2003,1.0,0,3,1,33.3,3.03,1.01,0.0,0.0,16.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
8821de7e,289,Bret Halsey,USA,DF,FC Cincinnati,24-059,2000,5.1,0,7,4,57.1,1.38,0.79,0.0,0.0,12.6,0,0,0,1.0,1.0,0.14,-1.0,-1.0,Matches,USA-Major League Soccer,24-25
73fdc4c2,290,Ian Harkes,USA,MF,NE Revolution,29-122,1995,13.7,1,17,7,41.2,1.24,0.51,0.06,0.14,23.4,0,0,0,0.6,0.6,0.03,0.4,0.4,Matches,USA-Major League Soccer,24-25
4a78c769,291,Cameron Harper,USA,"MF,FW",NY Red Bulls,22-254,2001,9.7,5,29,17,58.6,3.0,1.76,0.17,0.29,16.7,0,0,0,3.7,3.7,0.13,1.3,1.3,Matches,USA-Major League Soccer,24-25
b3edbeff,292,Nathan Harriel,USA,DF,Philadelphia,23-098,2001,19.9,0,27,2,7.4,1.36,0.1,0.0,0.0,14.1,0,0,0,1.6,1.6,0.06,-1.6,-1.6,Matches,USA-Major League Soccer,24-25
07b0aeef,293,Calvin Harris,ENG,FW,Rapids,24-132,2000,11.7,3,16,9,56.3,1.36,0.77,0.19,0.33,13.1,0,0,0,3.2,3.2,0.23,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
3f18600c,294,Carlos Harvey,PAN,"DF,MF",Minnesota Utd,24-178,2000,5.6,0,4,2,50.0,0.72,0.36,0.0,0.0,18.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
5e2a4d0e,295,Matt Hedges,USA,DF,Austin,34-120,1990,7.4,1,4,1,25.0,0.54,0.14,0.25,1.0,9.0,0,0,0,0.3,0.3,0.07,0.7,0.7,Matches,USA-Major League Soccer,24-25
5cbf5ccd,296,Fabian Herbers,GER,MF,Fire,30-348,1993,19.0,2,19,6,31.6,1.0,0.32,0.11,0.33,18.4,0,0,0,2.1,2.1,0.11,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
9944f7bd,297,Jay Herdman,NZL,FW,Vancouver W'caps,19-351,2004,0.1,0,1,0,0.0,9.0,0.0,0.0,,29.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,USA-Major League Soccer,24-25
31a4d0b8,298,Felipe Hernandez,USA,MF,Sporting KC,26-052,1998,4.2,0,3,0,0.0,0.72,0.0,0.0,,17.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
de907bab,299,Ronald Hernández,VEN,"DF,MF",Atlanta Utd,26-313,1997,6.5,0,7,0,0.0,1.08,0.0,0.0,,18.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
d86e3070,300,Aaron Herrera,GUA,DF,D.C. United,27-054,1997,21.3,1,25,8,32.0,1.17,0.38,0.04,0.13,24.8,4,0,0,1.1,1.1,0.04,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
a8542814,301,Héctor Herrera,MEX,MF,Dynamo FC,34-102,1990,14.0,1,24,7,29.2,1.72,0.5,0.04,0.14,24.3,4,0,0,1.1,1.1,0.05,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
e16db703,302,Kyle Hiebert,CAN,DF,St. Louis,27-000,1997,9.2,0,7,1,14.3,0.76,0.11,0.0,0.0,16.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
b807c1dc,303,Brendan Hines-Ike,USA,DF,Austin,29-243,1994,19.4,1,8,1,12.5,0.41,0.05,0.13,1.0,19.1,0,0,0,0.6,0.6,0.07,0.4,0.4,Matches,USA-Major League Soccer,24-25
f397ba12,304,Marino Hinestroza,COL,"MF,FW",Crew,22-022,2002,3.9,2,10,3,30.0,2.55,0.76,0.2,0.67,13.0,0,0,0,1.8,1.8,0.18,0.2,0.2,Matches,USA-Major League Soccer,24-25
de9952b5,305,Bongokuhle Hlongwane,RSA,"FW,MF",Minnesota Utd,24-040,2000,14.6,7,36,18,50.0,2.46,1.23,0.19,0.39,15.4,0,0,0,6.0,5.7,0.17,1.0,1.3,Matches,USA-Major League Soccer,24-25
28b58797,306,Ryan Hollingshead,USA,DF,LAFC,33-105,1991,17.5,1,14,4,28.6,0.8,0.23,0.07,0.25,16.7,0,0,0,0.8,0.8,0.06,0.2,0.2,Matches,USA-Major League Soccer,24-25
8344adf5,307,Jackson Hopkins,USA,MF,D.C. United,20-029,2004,10.6,0,10,3,30.0,0.94,0.28,0.0,0.0,23.9,0,0,0,1.0,1.0,0.1,-1.0,-1.0,Matches,USA-Major League Soccer,24-25
41ba8175,308,Sebastien Ibeagha,USA,DF,FC Dallas,32-191,1992,22.0,1,8,3,37.5,0.36,0.14,0.13,0.33,11.8,0,0,0,0.7,0.7,0.09,0.3,0.3,Matches,USA-Major League Soccer,24-25
363399b2,309,Aliyu Ibrahim,NGA,FW,Dynamo FC,22-196,2002,22.2,6,53,23,43.4,2.39,1.04,0.11,0.26,16.6,0,0,0,5.5,5.5,0.1,0.5,0.5,Matches,USA-Major League Soccer,24-25
796994e5,310,Sunusi Ibrahim,NGA,"FW,MF",CF Montréal,21-303,2002,10.0,6,27,11,40.7,2.7,1.1,0.22,0.55,17.3,0,0,0,4.3,4.3,0.16,1.7,1.7,Matches,USA-Major League Soccer,24-25
9694c407,311,Mitja Ilenič,SVN,DF,NYCFC,19-217,2004,14.4,0,13,1,7.7,0.9,0.07,0.0,0.0,21.7,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches,USA-Major League Soccer,24-25
5ce0b5ba,312,Asier Illarramendi,ESP,MF,FC Dallas,34-144,1990,13.8,2,25,3,12.0,1.81,0.22,0.08,0.67,25.1,3,0,0,1.1,1.1,0.04,0.9,0.9,Matches,USA-Major League Soccer,24-25
5e388ecf,313,Bjørn Inge Utvik,NOR,DF,Vancouver W'caps,28-153,1996,11.8,0,8,1,12.5,0.68,0.08,0.0,0.0,8.7,0,0,0,1.1,1.1,0.13,-1.1,-1.1,Matches,USA-Major League Soccer,24-25
2f557579,314,Lorenzo Insigne,ITA,MF,Toronto FC,33-056,1991,12.6,4,39,15,38.5,3.09,1.19,0.08,0.2,22.5,4,1,1,3.3,2.5,0.06,0.7,0.5,Matches,USA-Major League Soccer,24-25
c1205184,315,Clint Irwin,USA,GK,Minnesota Utd,35-120,1989,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
4d6e50d8,316,Aljaž Ivačič,SVN,GK,NE Revolution,30-214,1993,14.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
50a5e230,317,Ousman jabang,USA,DF,CF Montréal,23-123,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
9862259f,318,Aziel Jackson,USA,DF,Crew,22-280,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
9862259f,319,Aziel Jackson,USA,"FW,MF",St. Louis,22-280,2001,8.9,0,21,10,47.6,2.36,1.13,0.0,0.0,18.4,3,0,0,1.5,1.5,0.07,-1.5,-1.5,Matches,USA-Major League Soccer,24-25
de301aee,320,Jacob Jackson,USA,GK,SJ Earthquakes,24-096,2000,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
8ca5c176,321,Robin Jansson,SWE,DF,Orlando City,32-258,1991,20.6,1,5,2,40.0,0.24,0.1,0.2,0.5,14.1,0,0,0,0.6,0.6,0.13,0.4,0.4,Matches,USA-Major League Soccer,24-25
31d049b2,322,Andres Jasson,USA,"MF,FW",NYCFC,22-195,2002,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
ea93bcd9,323,Mohanad Jeahze,IRQ,MF,D.C. United,27-111,1997,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
2dc1e90e,324,Hector Jiménez,USA,DF,Austin,35-270,1988,5.3,0,2,0,0.0,0.38,0.0,0.0,,9.7,0,0,0,0.4,0.4,0.21,-0.4,-0.4,Matches,USA-Major League Soccer,24-25
b26a0215,325,Stiven Jimenez,USA,MF,FC Cincinnati,17-036,2007,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
ec5c7bac,326,Levonte Johnson,CAN,FW,Vancouver W'caps,25-137,1999,3.9,0,10,3,30.0,2.56,0.77,0.0,0.0,16.1,0,0,0,1.0,1.0,0.1,-1.0,-1.0,Matches,USA-Major League Soccer,24-25
c164335e,327,Sean Johnson,USA,GK,Toronto FC,35-060,1989,17.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
10d1139c,328,DeJuan Jones,USA,DF,NE Revolution,27-036,1997,15.7,0,6,0,0.0,0.38,0.0,0.0,,19.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
93c92d6c,329,Derrick Jones,USA,"MF,DF",Crew,27-149,1997,1.8,0,2,1,50.0,1.1,0.55,0.0,0.0,26.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
fba1e79b,330,Isaiah Jones,USA,"MF,FW",Nashville,18-113,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
81167a59,331,Malachi Jones,SLE,FW,NYCFC,20-311,2003,5.4,1,18,5,27.8,3.32,0.92,0.06,0.2,13.5,0,0,0,2.2,2.2,0.12,-1.2,-1.2,Matches,USA-Major League Soccer,24-25
95a24690,332,Dejan Joveljić,SRB,FW,LA Galaxy,24-358,1999,16.3,12,43,22,51.2,2.64,1.35,0.26,0.5,12.3,0,1,2,12.8,10.9,0.26,-0.8,0.1,Matches,USA-Major League Soccer,24-25
50c9bf12,333,Mykhi Joyner,USA,FW,St. Louis,17-335,2006,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
00534d73,334,Preston Judd,USA,FW,SJ Earthquakes,25-063,1999,7.2,1,17,7,41.2,2.35,0.97,0.06,0.14,12.8,0,0,0,2.1,2.1,0.12,-1.1,-1.1,Matches,USA-Major League Soccer,24-25
f907a6a8,335,Anderson Julio,ECU,"FW,MF",RSL,28-060,1996,10.9,6,37,15,40.5,3.39,1.37,0.16,0.4,16.8,0,0,0,5.1,5.1,0.14,0.9,0.9,Matches,USA-Major League Soccer,24-25
91981d97,336,Sam Junqua,USA,DF,FC Dallas,27-264,1996,19.9,1,12,4,33.3,0.6,0.2,0.08,0.25,17.0,0,0,0,0.7,0.7,0.06,0.3,0.3,Matches,USA-Major League Soccer,24-25
c505d8b0,337,Sawyer Jura,USA,DF,Portland Timbers,18-143,2006,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
65b71d5e,338,Cyprian Kachwele,TAN,MF,Vancouver W'caps,19-166,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
53e360bb,339,Kristijan Kahlina,CRO,GK,Charlotte,32-006,1992,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
2b24702b,340,Brent Kallman,USA,DF,Nashville,33-300,1990,6.0,0,8,2,25.0,1.33,0.33,0.0,0.0,8.0,0,0,0,1.6,1.6,0.19,-1.6,-1.6,Matches,USA-Major League Soccer,24-25
6e3f3809,341,Kei Kamara,SLE,"FW,MF",LAFC,39-333,1984,8.1,3,24,10,41.7,2.98,1.24,0.13,0.3,10.8,0,0,0,3.1,3.1,0.13,-0.1,-0.1,Matches,USA-Major League Soccer,24-25
186acc62,342,Bernard Kamungo,USA,"MF,FW",FC Dallas,22-211,2002,11.7,0,17,4,23.5,1.45,0.34,0.0,0.0,18.2,0,0,0,1.6,1.6,0.1,-1.6,-1.6,Matches,USA-Major League Soccer,24-25
4a8af93c,343,Alec Kann,USA,GK,FC Cincinnati,33-357,1990,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
5c041f1f,344,Alexandros Katranis,GRE,DF,RSL,26-087,1998,16.4,3,14,6,42.9,0.86,0.37,0.21,0.5,22.5,0,0,0,0.5,0.5,0.04,2.5,2.5,Matches,USA-Major League Soccer,24-25
36a38acd,345,Mark-Anthony Kaye,CAN,MF,NE Revolution,29-241,1994,11.1,0,6,1,16.7,0.54,0.09,0.0,0.0,18.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,USA-Major League Soccer,24-25
fe5fea9f,346,Kipp Keller,USA,DF,FC Cincinnati,24-016,2000,9.1,0,6,0,0.0,0.66,0.0,0.0,,8.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches,USA-Major League Soccer,24-25
136958ad,347,Kevin Kelsy,VEN,FW,FC Cincinnati,20-003,2004,8.9,5,17,11,64.7,1.91,1.24,0.29,0.45,11.9,0,0,0,1.6,1.6,0.1,3.4,3.4,Matches,USA-Major League Soccer,24-25
a3e85f7b,348,Deandre Kerr,CAN,FW,Toronto FC,21-254,2002,7.2,1,17,7,41.2,2.35,0.97,0.06,0.14,13.4,0,0,0,2.4,2.4,0.14,-1.4,-1.4,Matches,USA-Major League Soccer,24-25
23c75879,349,Henry Kessler,USA,DF,NE Revolution,26-035,1998,15.4,0,5,1,20.0,0.32,0.06,0.0,0.0,13.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,USA-Major League Soccer,24-25
858f1390,350,Hosei Kijima,JPN,"MF,FW",St. Louis,22-029,2002,8.5,1,14,2,14.3,1.65,0.24,0.07,0.5,18.8,0,0,0,1.8,1.8,0.13,-0.8,-0.8,Matches,USA-Major League Soccer,24-25
fe11d61b,351,Benjamin Kikanovic,USA,"FW,DF",SJ Earthquakes,24-206,2000,11.6,3,21,6,28.6,1.81,0.52,0.14,0.5,14.0,0,0,0,2.4,2.4,0.11,0.6,0.6,Matches,USA-Major League Soccer,24-25
1a49a238,352,Sota Kitahara,USA,"DF,MF",Seattle,21-201,2003,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,USA-Major League Soccer,24-25
f5ae006d,353,Klauss,BRA,FW,St. Louis,27-151,1997,15.9,5,65,16,24.6,4.09,1.01,0.06,0.25,15.3,0,1,2,8.1,6.5,0.1,-3.1,-2.5,Matches,USA-Major League Soccer,24-25
1f24603a,354,John Klein,USA,"FW,MF",St. Louis,24-256,1999,6.0,1,11,5,45.5,1.84,0.84,0.09,0.2,12.7,0,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches,USA-Major League Soccer,24-25
